name,position,mlb_team,league_id,fantasy_team_id,fa_status
Alexander Rincon,OF,BAL,AA,,available
Bryan Rincon,SS,PHI,AA,,available
Hancel Rincon,SP,STL,AA,,available
Heriberto Rincon,OF,NYM,AA,,available
Logan Rinehart,RP,BAL,AA,,available
Alberto Rios,C,LAA,AA,,available
Alejandro Rios,C,ARI,AA,,available
Alvaro Rios,C,CHW,AA,,available
Edwin Rios,3B,CIN,AA,,available
Jesus Rios,RP,(N/A),AA,,available
Nestor Rios,C,MIA,AA,,available
Yacksel Rios,RP,NYM,AA,,available
Brayden Risedorph,RP,CHC,AA,,available
Braydon Risley,"SP,RP",SF,AA,,available
Erik Ritchie,SP,PHI,AA,,available
Jamie Ritchie,C,PIT,AA,,available
Kollin Ritchie,OF,(N/A),AA,,available
Luke Ritter,"2B,3B,OF",NYM,AA,,available
Alfonso Rivas,"1B,OF",(N/A),AA,,available
Gustavo Rivas,RP,(N/A),AA,,available
Harold Rivas,OF,BOS,AA,,available
Javier Rivas,"3B,SS",PIT,AA,,available
Jeremy Rivas,SS,STL,AA,,available
Kevin Rivas,1B,CLE,AA,,available
Xavier Rivas,SP,NYY,AA,,available
Yensi Rivas,SS,NYM,AA,,available
Yosneiker Rivas,SS,SF,AA,,available
Alejandro Rivera,SP,CLE,AA,,available
Angel Rivera,C,(N/A),AA,,available
Belfi Rivera,OF,ARI,AA,,available
Blake Rivera,"SP,RP",(N/A),AA,,available
Bryan Rivera,SP,MIL,AA,,available
Eduardo Rivera,SP,BOS,AA,,available
Emmanuel Rivera,3B,BAL,AA,,available
Erik Rivera,SP,BOS,AA,,available
Javier Rivera,SP,CIN,AA,,available
Josh Rivera,SS,TOR,AA,,available
Laz Rivera,SS,(N/A),AA,,available
Miguel Rivera,C,BOS,AA,,available
Raudy Rivera,RP,CLE,AA,,available
Yaqui Rivera,SP,BAL,AA,,available
Angel Rivero,SP,TOR,AA,,available
Eliezer Rivero,1B,LAA,AA,,available
Eryks Rivero,OF,MIL,AA,,available
Gabriel Rivero,RP,HOU,AA,,available
Jesus Rivero,"SP,RP",(N/A),AA,,available
Jonathan Rivero,C,PIT,AA,,available
Marwin Rivero,SS,KC,AA,,available
Roy Rivero,SS,KC,AA,,available
Yoander Rivero,SS,WSH,AA,,available
Luis Rives,OF,HOU,AA,,available
Dalton Roach,RP,CHW,AA,,available
Jhonanderson Robain,C,(N/A),AA,,available
Julio Robaina,SP,(N/A),AA,,available
Josh Roberson,RP,(N/A),AA,,available
Robert Robertis,OF,TOR,AA,,available
Kevin Roberts Jr.,OF,(N/A),AA,,available
Austin Roberts,RP,MIL,AA,,available
Brett Roberts,SS,(N/A),AA,,available
Caleb Roberts,OF,ARI,AA,,available
Cody Roberts,C,SD,AA,,available
Cole Roberts,SS,(N/A),AA,,available
Kai Roberts,OF,SD,AA,,available
Max Roberts,RP,CHW,AA,,available
Blake Robertson,1B,TB,AA,,available
Michael Robertson,OF,(N/A),AA,,available
Nick Robertson,"SP,RP",KC,AA,,available
Sam Robertson,2B,NYM,AA,,available
Tyler Robertson,OF,SD,AA,,available
Cam Robinson,SP,(N/A),AA,,available
Duce Robinson,OF,(N/A),AA,,available
Errol Robinson,SS,(N/A),AA,,available
Ethan Robinson,SP,(N/A),AA,,available
Hayden Robinson,SP,MIL,AA,,available
Kobe Robinson,SP,SD,AA,,available
Kristian Robinson,OF,ARI,AA,,available
Kyle Robinson,SP,ATH,AA,,available
Shai Robinson,SS,MIN,AA,,available
Kevin Robledo,C,MIA,AA,,available
Benony Robles,RP,(N/A),AA,,available
Domingo Robles,"SP,RP",ATH,AA,,available
Jean Robles,SP,WSH,AA,,available
Kay Robles,OF,(N/A),AA,,available
Sean Roby,3B,(N/A),AA,,available
Tekoah Roby,SP,STL,AA,,available
Carson Roccaforte,OF,KC,AA,,available
Liam Rocha,SP,(N/A),AA,,available
Sam Rochard,SP,MIN,AA,,available
Kyle Roche,SP,LAA,AA,,available
Dylan Rock,OF,(N/A),AA,,available
Brock Rodden,SS,SEA,AA,,available
Brody Rodning,RP,(N/A),AA,,available
Victor Rodrigues,C,LAD,AA,,available
Adrian Rodriguez,SS,ARI,AA,,available
Adrian Rodriguez,SP,TEX,AA,,available
Adrian Rodriguez,3B,(N/A),AA,,available
Alberto Rodriguez,OF,(N/A),AA,,available
Alejandro Rodriguez,C,(N/A),AA,,available
Alex Rodriguez,OF,TEX,AA,,available
Alfredo Rodriguez,C,TB,AA,,available
Andy Rodriguez,RP,TB,AA,,available
Andy Rodriguez,RP,(N/A),AA,,available
Aneuris Rodriguez,RP,(N/A),AA,,available
Angel Rodriguez,OF,(N/A),AA,,available
Angel Rodriguez,C,DET,AA,,available
Anthony Rodriguez,SS,(N/A),AA,,available
Carlos Rodriguez,C,SD,AA,,available
Carlos Rodriguez,RP,MIL,AA,,available
Carlos Rodriguez,1B,(N/A),AA,,available
Carlos Rodriguez,SP,DET,AA,,available
Chris Rodriguez,"SP,RP",CHW,AA,,available
Christian Rodriguez,SP,(N/A),AA,,available
Christian Rodriguez,RP,NYM,AA,,available
Christian Rodriguez,SP,BAL,AA,,available
CJ Rodriguez,C,ATH,AA,,available
Cris Rodriguez,OF,DET,AA,,available
Cristhian Rodriguez,3B,(N/A),AA,,available
Daniel Rodriguez,SS,TEX,AA,,available
Darwin Rodriguez,SP,MIA,AA,,available
Darwin Rodriguez,SP,KC,AA,,available
David Rodriguez,SP,ATL,AA,,available
Dionys Rodriguez,RP,(N/A),AA,,available
Eddy Rodriguez,"1B,OF",PIT,AA,,available
Edryn Rodriguez,2B,(N/A),AA,,available
Elorky Rodriguez,OF,TEX,AA,,available
Emmanuel Rodriguez,OF,MIN,AA,,available
Erian Rodriguez,SP,CHC,AA,,available
Estarlin Rodriguez,RP,(N/A),AA,,available
Frank Rodriguez,C,LAD,AA,,available
Freddy Rodriguez,SP,CHC,AA,,available
Gabriel Rodriguez,SS,(N/A),AA,,available
Gabriel Rodriguez,SP,CHW,AA,,available
Gabriel Rodriguez,SS,CLE,AA,,available
Gabriel Rodriguez,OF,PIT,AA,,available
Gerardo Rodriguez,C,BOS,AA,,available
Geury Rodriguez,RP,TEX,AA,,available
Gustavo Rodriguez,RP,ATH,AA,,available
Jeremy Rodriguez,"2B,3B,SS",NYM,AA,,available
Jesus Rodriguez,OF,(N/A),AA,,available
Joely Rodriguez,RP,(N/A),AA,,available
Johan Rodriguez,SS,CLE,AA,,available
Jorge Rodriguez,C,BOS,AA,,available
Jose Rodriguez,2B,PHI,AA,,available
Jose Rodriguez,OF,(N/A),AA,,available
Jose Rodriguez,RP,LAD,AA,,available
Jose Rodriguez,C,ARI,AA,,available
Juan Rodriguez,RP,TB,AA,,available
Julio Rodriguez,C,KC,AA,,available
Julio Rodriguez,RP,HOU,AA,,available
Justin Rodriguez,3B,(N/A),AA,,available
Keyber Rodriguez,3B,TEX,AA,,available
Leyvi Rodriguez,SP,NYM,AA,,available
Lizandro Rodriguez,2B,(N/A),AA,,available
Louis Rodriguez,"SP,RP",(N/A),AA,,available
Luis Rodriguez,SP,HOU,AA,,available
Luis Rodriguez,OF,(N/A),AA,,available
Luis Rodriguez,C,STL,AA,,available
Luis Rodriguez,SP,NYM,AA,,available
Luis Rodriguez,SS,LAA,AA,,available
Luis Rodriguez,SP,(N/A),AA,,available
Maikel Rodriguez,SP,MIA,AA,,available
Maikol Rodriguez,OF,SEA,AA,,available
Manuel Rodriguez,SP,MIL,AA,,available
Maximo Rodriguez,SP,SEA,AA,,available
Melvin Rodriguez,SP,MIN,AA,,available
Michael Rodriguez,SP,SF,AA,,available
Miguel Rodriguez,SP,MIN,AA,,available
Miguel Rodriguez,C,BAL,AA,,available
Miguel Rodriguez,OF,PIT,AA,,available
Nathanael Rodriguez,3B,(N/A),AA,,available
Nerio Rodriguez,C,(N/A),AA,,available
Nick Rodriguez,2B,LAA,AA,,available
Orangel Rodriguez,1B,(N/A),AA,,available
Osiel Rodriguez,SP,(N/A),AA,,available
Pedro Rodriguez,RP,NYY,AA,,available
Raimy Rodriguez,SP,HOU,AA,,available
Rainiel Rodriguez,C,STL,AA,,available
Ramon Rodriguez,C,MIL,AA,,available
Randy Rodriguez,RP,SF,AA,,available
Raudi Rodriguez,OF,LAA,AA,,available
Richard Rodriguez,RP,(N/A),AA,,available
Samuel Rodriguez,SS,(N/A),AA,,available
Tyler Rodriguez,2B,MIL,AA,,available
Wilber Rodriguez,RP,(N/A),AA,,available
Wilking Rodriguez,RP,NYY,AA,,available
Wilson Rodriguez,OF,NYY,AA,,available
Wuilliams Rodriguez,RP,BOS,AA,,available
Wuilliams Rodriguez,SP,SEA,AA,,available
Yerlin Rodriguez,SP,MIL,AA,,available
Yerry Rodriguez,SP,(N/A),AA,,available
Yobal Rodriguez,SP,CHW,AA,,available
Yophery Rodriguez,OF,BOS,AA,,available
Yordan Rodriguez,SP,ATH,AA,,available
Yorman Rodriguez,1B,(N/A),AA,,available
Yovanny Rodriguez,C,NYM,AA,,available
Cole Roederer,OF,(N/A),AA,,available
Zach Rogacki,"C,OF",COL,AA,,available
Anderson Rogers,SS,BAL,AA,,available
Dalton Rogers,SP,BOS,AA,,available
Grant Rogers,SP,TOR,AA,,available
Jack Rogers,OF,CIN,AA,,available
Johnathan Rogers,SP,DET,AA,,available
Josh Rogers,RP,(N/A),AA,,available
Si-Hwan Roh,3B,(N/A),AA,,available
Anderdson Rojas,SS,ARI,AA,,available
Carlos Rojas,C,LAD,AA,,available
Cesar Rojas,RP,TB,AA,,available
Daniel Rojas,3B,STL,AA,,available
Eduardo Rojas,C,LAD,AA,,available
Eyeksson Rojas,SS,WSH,AA,,available
Franklin Rojas,C,TOR,AA,,available
Freider Rojas,C,MIL,AA,,available
Gilberto Rojas,C,(N/A),AA,,available
Gio Rojas,SP,(N/A),AA,,available
Jefferson Rojas,"2B,SS",CHC,AA,,available
Jose Rojas,"3B,OF",NYM,AA,,available
Juan Rojas,"SP,RP",BAL,AA,,available
Juan Rojas,SS,HOU,AA,,available
Ronny Rojas,SS,(N/A),AA,,available
Samuel Rojas,C,(N/A),AA,,available
Santiago Rojas,SP,MIN,AA,,available
Sebastian Rojas,OF,ATH,AA,,available
Shnaider Rojas,SP,(N/A),AA,,available
Stiveen Rojas,SP,(N/A),AA,,available
Yendry Rojas,SS,(N/A),AA,,available
Yenrri Rojas,SP,CHC,AA,,available
Yondrei Rojas,SP,TOR,AA,,available
Chris Roller,OF,(N/A),AA,,available
Drew Rom,SP,STL,AA,,available
Angel Roman,"SP,RP",WSH,AA,,available
Javier Roman,1B,(N/A),AA,,available
Ricardo Roman,SP,LAD,AA,,available
Jimmy Romano,SP,CIN,AA,,available
Sal Romano,RP,(N/A),AA,,available
Nate Rombach,C,WSH,AA,,available
Josiah Romeo,SP,ATH,AA,,available
Maxwell Romero Jr.,C,WSH,AA,,available
Anger Romero,C,(N/A),AA,,available
Brayan Romero,SP,WSH,AA,,available
Carlos Romero,RP,(N/A),AA,,available
Christian Romero,"SP,RP",(N/A),AA,,available
David Romero,2B,(N/A),AA,,available
Fernando Romero,RP,(N/A),AA,,available
Ivran Romero,SP,MIN,AA,,available
Jose Romero,SP,SEA,AA,,available
Jose Romero,RP,CHC,AA,,available
Kiko Romero,1B,(N/A),AA,,available
Leandro Romero,SS,SEA,AA,,available
Luciano Romero,RP,(N/A),AA,,available
Luifer Romero,SP,(N/A),AA,,available
Mikey Romero,"2B,3B,SS",BOS,AA,,available
Noelberth Romero,OF,BAL,AA,,available
Omar Romero,SS,TOR,AA,,available
Ricardo Romero,SS,CLE,AA,,available
Rubens Romero,SP,PIT,AA,,available
Shai Romero,"SP,RP",LAD,AA,,available
Tommy Romero,SP,CHC,AA,,available
Yael Romero,1B,CIN,AA,,available
Cory Ronan,SP,KC,AA,,available
Carlos Rondon,C,NYY,AA,,available
Joswuill Rondon,OF,(N/A),AA,,available
Leonardo Rondon,"2B,3B",(N/A),AA,,available
Leonardo Rondon,SP,(N/A),AA,,available
Newremberg Rondon,1B,DET,AA,,available
Bayden Root,SP,MIL,AA,,available
Zach Root,SP,LAD,AA,,available
Yoel Roque,SP,MIN,AA,,available
Fernando Roquez,OF,(N/A),AA,,available
Yadiel Roquez,SP,TEX,AA,,available
Diego Rosa,C,ATH,AA,,available
Jeffry Rosa,OF,NYM,AA,,available
Joseph Rosa,2B,(N/A),AA,,available
Pitterson Rosa,SP,PIT,AA,,available
Jamaliel Rosado Jr.,SS,ATH,AA,,available
Gabriel Rosado,C,DET,AA,,available
Jarold Rosado,RP,CHW,AA,,available
Alejandro Rosario,SP,TEX,AA,,available
Alfonsin Rosario,OF,CLE,AA,,available
Carlos Rosario,OF,(N/A),AA,,available
Dalvy Rosario,OF,MIA,AA,,available
Dilan Rosario,SS,(N/A),AA,,available
Eddie Rosario,UT,(N/A),AA,,available
Eguy Rosario,SS,SD,AA,,available
Elian Rosario,3B,(N/A),AA,,available
Enyel Rosario,SS,CHC,AA,,available
Guillermo Rosario,1B,PHI,AA,,available
Helder Rosario,C,WSH,AA,,available
Jeisson Rosario,OF,NYY,AA,,available
Jerming Rosario,RP,LAD,AA,,available
Jonathan Rosario,RP,MIA,AA,,available
Jonney Rosario,SP,SD,AA,,available
Kalai Rosario,OF,MIN,AA,,available
Kelvin Rosario,SP,ARI,AA,,available
Naimer Rosario,SP,ARI,AA,,available
Neify Rosario,OF,PHI,AA,,available
Raymon Rosario,SP,PHI,AA,,available
Rodny Rosario,3B,CLE,AA,,available
Ronald Rosario,C,BOS,AA,,available
Stanley Rosario,OF,NYY,AA,,available
Juan Rosas,C,TOR,AA,,available
Brady Rose,SP,(N/A),AA,,available
Caden Rose,OF,BOS,AA,,available
Nathan Rose,3B,(N/A),AA,,available
Zion Rose,OF,(N/A),AA,,available
Nick Roselli,2B,NYM,AA,,available
Kenny Rosenberg,RP,(N/A),AA,,available
Corey Rosier,OF,BOS,AA,,available
Emdys Rosillo,1B,CIN,AA,,available
Ben Ross,"3B,SS,OF",MIN,AA,,available
Jackson Ross,3B,WSH,AA,,available
Michael Ross,SP,MIN,AA,,available
Shawn Ross,C,PIT,AA,,available
Tony Rossi,SP,NYY,AA,,available
Houston Roth,RP,BAL,AA,,available
Collin Rothermel,SP,ARI,AA,,available
Chris Rotondo,OF,(N/A),AA,,available
Luke Roupe,SP,MIL,AA,,available
Ethan Routzahn,RP,SD,AA,,available
Braxton Roxby,RP,SF,AA,,available
Zach Royse,SP,ATL,AA,,available
Aaron Rozek,"SP,RP",MIN,AA,,available
Alonzo Rubalcaba,C,(N/A),AA,,available
Reykelly Rubi,RP,BAL,AA,,available
Kadil Rubio,OF,TB,AA,,available
Carson Rucker,3B,DET,AA,,available
Jake Rucker,2B,MIN,AA,,available
Michael Rucker,RP,(N/A),AA,,available
Jaden Rudd,OF,(N/A),AA,,available
Matt Rudick,OF,NYM,AA,,available
Brad Rudis,RP,MIN,AA,,available
Will Rudy,SP,MIL,AA,,available
Christian Ruebeck,SP,LAD,AA,,available
Noah Ruen,SP,LAD,AA,,available
Mike Ruff,"SP,RP",(N/A),AA,,available
Jason Ruffcorn,RP,SEA,AA,,available
Agustin Ruiz,OF,(N/A),AA,,available
Cesar Ruiz,RP,(N/A),AA,,available
Harrison Ruiz,SP,CLE,AA,,available
Jorge Ruiz,OF,LAA,AA,,available
Jose Ruiz,RP,TEX,AA,,available
Norge Ruiz,RP,(N/A),AA,,available
Poncho Ruiz,C,MIN,AA,,available
Tony Ruiz,OF,KC,AA,,available
Xavier Ruiz,RP,(N/A),AA,,available
Yarison Ruiz,SP,NYY,AA,,available
Yermain Ruiz,SP,BOS,AA,,available
Yirber Ruiz,OF,BAL,AA,,available
Yoiber Ruiz,C,BOS,AA,,available
Juan Rujano,SS,STL,AA,,available
Luis Rujano,SP,CHC,AA,,available
T.J. Rumfield,1B,NYY,AA,,available
Aaron Rund,RP,MIL,AA,,available
Pat Ruotolo,RP,(N/A),AA,,available
Matthew Ruppenthal,"SP,RP",HOU,AA,,available
Milo Rushford,OF,KC,AA,,available
AJ Russell,SP,TEX,AA,,available
Jonathan Russell,SP,TB,AA,,available
Mason Russell,SP,(N/A),AA,,available
Stone Russell,2B,KC,AA,,available
Zane Russell,RP,ARI,AA,,available
Luke Russo,SP,PHI,AA,,available
Carter Rustad,RP,BAL,AA,,available
Sam Ruta,3B,KC,AA,,available
Joe Ruzicka,SP,DET,AA,,available
Ryder Ryan,SP,PIT,AA,,available
Sam Ryan,RP,LAA,AA,,available
Eddie Rynders,3B,PIT,AA,,available
Reynaldo Saa,RP,ATH,AA,,available
Allan Saathoff,SP,SEA,AA,,available
Carsten Sabathia,1B,(N/A),AA,,available
Filippo Sabatini,SS,PHI,AA,,available
Aaron Sabato,1B,MIN,AA,,available
Blake Sabol,C,CHW,AA,,available
Tommy Sacco Jr.,"2B,SS,OF",HOU,AA,,available
Lexer Saduy,OF,CLE,AA,,available
Connor Sadzeck,RP,(N/A),AA,,available
Dustin Saenz,RP,WSH,AA,,available
Christian Saez,1B,STL,AA,,available
Jhoanjel Saez,SS,MIL,AA,,available
Hiroto Saiki,SP,(N/A),AA,,available
Nolan Sailors,OF,KC,AA,,available
Yuhi Sako,SP,NYM,AA,,available
Darlin Saladin,"SP,RP",STL,AA,,available
Andrew Salas,OF,MIA,AA,,available
Anibal Salas,OF,DET,AA,,available
Ethan Salas,C,SD,AA,,available
Gerardo Salas,SP,STL,AA,,available
Hector Salas,"2B,3B",HOU,AA,,available
Jose Salas,"1B,2B",MIN,AA,,available
Roberto Salas,SP,COL,AA,,available
Braian Salazar,SP,SD,AA,,available
Grabiel Salazar,RP,BAL,AA,,available
Johnfrank Salazar,SS,STL,AA,,available
Kleyver Salazar,C,BOS,AA,,available
Andruw Salcedo,"C,1B",(N/A),AA,,available
Kelvis Salcedo,"SP,RP",DET,AA,,available
R.J. Sales,SP,WSH,AA,,available
AJ Salgado,OF,NYM,AA,,available
Edinson Salgado,RP,KC,AA,,available
Michael Salina,SP,SD,AA,,available
Iziah Salinas,SP,BAL,AA,,available
Roque Salinas,OF,(N/A),AA,,available
Royber Salinas,RP,(N/A),AA,,available
Ruben Salinas,RP,(N/A),AA,,available
Angel Salio,3B,CIN,AA,,available
Carlos Salmeron,OF,ATH,AA,,available
Javier Salomon,SP,(N/A),AA,,available
Mariano Salomon,"SP,RP",NYY,AA,,available
Dionmy Salon,C,KC,AA,,available
Devin Saltiban,"2B,OF",PHI,AA,,available
Jose Salvador,"SP,RP",(N/A),AA,,available
Mike Salvatore,"SS,SP,RP",(N/A),AA,,available
Tyler Samaniego,"SP,RP",BOS,AA,,available
Bryan Sammons,RP,(N/A),AA,,available
Noah Samol,RP,(N/A),AA,,available
Adrian Sampson,SP,WSH,AA,,available
Logan Samuels,RP,ATL,AA,,available
Jose Sanabria,"3B,SS",(N/A),AA,,available
Jose Sanabria,OF,TB,AA,,available
Romeo Sanabria,1B,SD,AA,,available
Zach Sanabria,SP,CLE,AA,,available
Aaron Sanchez,SP,(N/A),AA,,available
Adan Sanchez,C,(N/A),AA,,available
Adolfo Sanchez,OF,CIN,AA,,available
Ali Sanchez,C,BOS,AA,,available
Angel Sanchez,RP,SD,AA,,available
Axel Sanchez,SS,SEA,AA,,available
Brett Sanchez,SP,(N/A),AA,,available
Brian Sanchez,OF,PIT,AA,,available
Bryan Sanchez,SP,(N/A),AA,,available
Carlos Sanchez,"3B,SS",CIN,AA,,available
Carlos Sanchez,C,MIA,AA,,available
Denison Sanchez,RP,BOS,AA,,available
Dikember Sanchez,RP,(N/A),AA,,available
Edgar Sanchez,SP,ATH,AA,,available
Edwin Sanchez,1B,LAD,AA,,available
Emilio Sanchez,SS,BAL,AA,,available
Enger Sanchez,SP,(N/A),AA,,available
Enixon Sanchez,SP,NYY,AA,,available
Eybert Sanchez,SS,ARI,AA,,available
Fernando Sanchez,RP,SD,AA,,available
Franklin Sanchez,SP,MIA,AA,,available
Gregory Sanchez,SP,COL,AA,,available
Heison Sanchez,2B,DET,AA,,available
Hugo Sanchez,SS,(N/A),AA,,available
J.J. Sanchez,RP,TOR,AA,,available
Jadiel Sanchez,OF,(N/A),AA,,available
Jake Sanchez,RP,(N/A),AA,,available
Javier Sanchez,1B,TEX,AA,,available
Jordan Sanchez,OF,BAL,AA,,available
Jose Sanchez,3B,(N/A),AA,,available
Jose Sanchez,RP,WSH,AA,,available
Juan Sanchez,RP,SF,AA,,available
Juan Sanchez,RP,NYY,AA,,available
Juan Sanchez,"3B,SS",TOR,AA,,available
Julius Sanchez,SP,TEX,AA,,available
Junior Sanchez,3B,(N/A),AA,,available
Junior Sanchez,SP,ARI,AA,,available
Justin Sanchez,RP,SEA,AA,,available
Lisandro Sanchez,OF,BAL,AA,,available
Lolo Sanchez,OF,(N/A),AA,,available
Luis Sanchez,SS,ATL,AA,,available
Rafael Sanchez,SP,TOR,AA,,available
Rodolfo Sanchez,SP,(N/A),AA,,available
Samuel Sanchez,SP,LAD,AA,,available
Samuell Sanchez,OF,DET,AA,,available
Sixto Sanchez,SP,(N/A),AA,,available
Steven Sanchez,RP,(N/A),AA,,available
Wilmy Sanchez,RP,HOU,AA,,available
Yanquiel Sanchez,RP,(N/A),AA,,available
Yehizon Sanchez,SP,ATH,AA,,available
Yobanny Sanchez,SP,NYM,AA,,available
Yohendry Sanchez,C,SF,AA,,available
Yolbert Sanchez,"2B,3B",(N/A),AA,,available
Yolmer Sanchez,"2B,SS",LAA,AA,,available
Yosber Sanchez,RP,DET,AA,,available
Jackson Sanders,SP,(N/A),AA,,available
Josh Sanders,SP,TEX,AA,,available
Will Sanders,SP,CHC,AA,,available
Schuyler Sandford,SP,(N/A),AA,,available
Michael Sandle,OF,(N/A),AA,,available
David Sandlin,"SP,RP",BOS,AA,,available
Nick Sando,"SP,RP",CIN,AA,,available
Eliam Sandoval,OF,(N/A),AA,,available
Joshuan Sandoval,1B,(N/A),AA,,available
Donny Sands,C,(N/A),AA,,available
Will Sandy,SP,(N/A),AA,,available
Wyatt Sanford,"2B,SS",PIT,AA,,available
Miguel Sano,"1B,3B",(N/A),AA,,available
Junior Sanquintin,SS,(N/A),AA,,available
Tony Santa Maria,3B,TB,AA,,available
Alimber Santa,RP,HOU,AA,,available
Adrian Santana,SS,TB,AA,,available
Cristian Santana,3B,(N/A),AA,,available
Cristian Santana,1B,DET,AA,,available
Debby Santana,3B,(N/A),AA,,available
Jancel Santana,"2B,SS",(N/A),AA,,available
Jean Santana,2B,(N/A),AA,,available
Jose Santana,SS,LAA,AA,,available
Kevin Santana,SP,HOU,AA,,available
Luis Santana,3B,(N/A),AA,,available
Natanael Santana,OF,LAA,AA,,available
Paulino Santana,OF,TEX,AA,,available
Ruben Santana,"1B,3B",ARI,AA,,available
Tyler Santana,SP,CHC,AA,,available
Victor Santana,3B,ARI,AA,,available
Yoander Santana,SS,PIT,AA,,available
Yohanfer Santana,SP,MIA,AA,,available
Juan Santander,1B,(N/A),AA,,available
Carlos Santiago,SS,MIA,AA,,available
Glenn Santiago,SS,TOR,AA,,available
Pedro Santillan,RP,LAD,AA,,available
Alex Santos,SP,HOU,AA,,available
Angeudis Santos,2B,(N/A),AA,,available
Antonio Santos,SP,CHC,AA,,available
Dahian Santos,RP,TOR,AA,,available
Enmanuel Santos,OF,KC,AA,,available
Ghordy Santos,SS,SF,AA,,available
Javier Santos,SP,CLE,AA,,available
Junior Santos,RP,WSH,AA,,available
Miguel Santos,2B,CHW,AA,,available
Nolan Santos,SP,MIN,AA,,available
Oscar Santos,C,(N/A),AA,,available
Pedro Santos,RP,ATH,AA,,available
Robert Santos,OF,(N/A),AA,,available
Steven Santos,1B,TEX,AA,,available
Victor Santos,RP,STL,AA,,available
Victor Santos,SP,BAL,AA,,available
Yeriel Santos,"SP,RP",HOU,AA,,available
Jonathan Santucci,SP,NYM,AA,,available
Marino Santy,SP,CHC,AA,,available
Boris Sarduy,2B,SF,AA,,available
Dangelo Sarmiento,SS,NYM,AA,,available
Joel Sarver,RP,ARI,AA,,available
Rintaro Sasaki,1B,(N/A),AA,,available
Shane Sasaki,OF,MIA,AA,,available
Sammy Sass,C,(N/A),AA,,available
Teruaki Sato,3B,(N/A),AA,,available
Casey Saucke,OF,CHW,AA,,available
Kelena Sauer,SP,TOR,AA,,available
Matt Sauer,RP,LAD,AA,,available
Eli Saul,SP,ARI,AA,,available
Charlie Saum,C,TOR,AA,,available
Grayson Saunier,SP,HOU,AA,,available
Logan Sauve,C,ATH,AA,,available
Jason Savacool,SP,STL,AA,,available
Luke Savage,SP,TEX,AA,,available
Aaron Savary,SP,CLE,AA,,available
Nate Savino,RP,ARI,AA,,available
Nate Savoie,OF,(N/A),AA,,available
Logan Sawyer,RP,STL,AA,,available
Alec Sayre,OF,(N/A),AA,,available
Frankie Scalzo Jr.,RP,CHC,AA,,available
Matt Scannell,OF,TOR,AA,,available
Caden Scarborough,SP,TEX,AA,,available
Joe Scarborough,RP,NYM,AA,,available
Brandon Schaeffer,SP,SEA,AA,,available
Jake Schaffner,SS,(N/A),AA,,available
Reid Schaller,SP,(N/A),AA,,available
Shay Schanaman,SP,ATL,AA,,available
Dominic Scheffler,SP,CIN,AA,,available
Matt Scheffler,C,(N/A),AA,,available
Jake Scheiner,1B,(N/A),AA,,available
Alex Scherff,SP,(N/A),AA,,available
Luke Scherrer,1B,PIT,AA,,available
Jason Schiavone,C,HOU,AA,,available
Ethan Schiefelbein,RP,DET,AA,,available
Ryan Schiefer,SP,(N/A),AA,,available
Tyler Schlaffer,SP,CHC,AA,,available
Rafe Schlesinger,SP,CLE,AA,,available
Logan Schmidt,"1B,SP",(N/A),AA,,available
William Schmidt,SP,(N/A),AA,,available
Tyler Schmitt,SP,SD,AA,,available
Nick Schnell,OF,WSH,AA,,available
Tanner Schobel,"3B,SS",MIN,AA,,available
Garrett Schoenle,RP,CHW,AA,,available
Cole Schoenwetter,"SP,RP",CIN,AA,,available
Tyler Schoff,SP,WSH,AA,,available
T.J. Schofield-Sam,3B,ATH,AA,,available
Will Schomberg,"SP,RP",MIA,AA,,available
Kruz Schoolcraft,SP,SD,AA,,available
Jake Schrand,SP,(N/A),AA,,available
Troy Schreffler,OF,NYM,AA,,available
Cody Schrier,SS,MIA,AA,,available
Kyle Schroedle,OF,(N/A),AA,,available
Nolan Schubart,1B,CLE,AA,,available
Jay Schueler,SP,TOR,AA,,available
Cam Schuelke,SP,CLE,AA,,available
Austin Schulfer,RP,(N/A),AA,,available
Andrew Schultz,RP,(N/A),AA,,available
Connor Schultz,"SP,RP",CHC,AA,,available
Noah Schultz,SP,CHW,AA,,available
Thomas Schultz,RP,WSH,AA,,available
JT Schwartz,1B,NYM,AA,,available
Nick Schwartz,C,ATH,AA,,available
J.J. Schwarz,1B,(N/A),AA,,available
Trevor Schwecke,"3B,OF",(N/A),AA,,available
Tyler Schweitzer,"SP,RP",CHW,AA,,available
Jonah Scolaro,SP,CHW,AA,,available
Adam Scott,"SP,RP",(N/A),AA,,available
Connor Scott,OF,KC,AA,,available
Kyle Scott,RP,CLE,AA,,available
Matt Scott,SP,(N/A),AA,,available
Quincy Scott,1B,TEX,AA,,available
Stephen Scott,C,(N/A),AA,,available
Tayler Scott,RP,HOU,AA,,available
Wesley Scott,SP,KC,AA,,available
Cody Scroggins,RP,(N/A),AA,,available
Andre Scrubb,RP,(N/A),AA,,available
Anthony Scull,OF,LAA,AA,,available
Shane Sdao,RP,(N/A),AA,,available
Chandler Seagle,C,ATL,AA,,available
Jacob Seamon,OF,(N/A),AA,,available
Andrew Sears,SP,DET,AA,,available
Ben Sears,SP,KC,AA,,available
Brett Sears,SP,ATL,AA,,available
Parker Seay,SP,NYY,AA,,available
Zander Sechrist,SP,MIN,AA,,available
