name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Isaias Castillo,OF,NYY,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Robin Ortiz,OF,CHC,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Clay Winklaar,OF,SDP,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bralyn Brazoban,OF,PIT,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jonah Cox,OF,ATH,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Douglas Glod,OF,ATL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Raymond Mola,OF,PIT,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Darling Fernandez,OF,ATH,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Obispo,OF,WSH,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kenni Gomez,OF,HOU,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Andres Arias,OF,TOR,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wady Mendez,OF,TEX,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Iverson Allen,OF,PIT,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tommy Hawke,OF,CLE,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Fisher Jameson,P,COL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sean Heppner,P,CLE,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hayden Vucinovich,P,MIL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tristan Smith,P,CIN,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Justin Chambers,P,LAD,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Caden Hunter,P,BAL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jefferson Figueroa,RP,MIL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Drew Dowd,P,TB,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
River Hamilton,P,DET,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Lewis Valerio,P,COL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Fraide,P,HOU,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joseph Deng Thon,P,LAD,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Griffin Tobias,P,MIL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carlos Alvarez,P,SD,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Oscar Pujols,P,COL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Miguel Flores,P,CLE,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Erick Matos,P,ATH,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Accimias Morales,P,LAD,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alex Clemmey,P,CLE,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Levi Wells,P,BAL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dominic Scheffler,P,LAA,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Raudy Reyes,P,ATL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Keeler Morfe,P,BAL,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jostin Florentino,P,CHC,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Camden Minacci,P,LAA,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
James Marinan,P,CIN,MLB,STL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Aguilar,1B,ATL,MLB,STL,,,,,,,,,0,,0,rostered,1300000,1300000,,,,,,,,,,,,
Taijuan Walker,RP,PHI,MLB,STL,,,,,,,,,0,,0,rostered,6750000,,,,,,,,,,,,,
Austin Voth,RP,FA,MLB,STL,,,,,,,,,0,,0,rostered,1650000,,,,,,,,,,,,,
Kevin Newman,UT,LAA,MLB,STL,,,,,,,,,0,,0,rostered,2550000,,,,,,,,,,,,,
