name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Daniel Gaitor,OF,MIA,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hector Liriano,OF,WSH,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elian Soto,OF,WSH,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Connor Scott,OF,PIT,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Guy Lipscomb Jr.,OF,CLE,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Belfi Rivera,OF,ARZ,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pascual Archila,OF,TOR,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anderson Paula,OF,HOU,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Huezo,OF,HOU,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Won-Bin Cho,OF,STL,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Reed Trimble,OF,BAL,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jefferson Jean,P,ATH,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nate Knowles,P,TB,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Garrett Gainey,P,TB,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joe Whitman,P,SF,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Earle Zulueta,P,STL,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Orlando Suarez,P,CHW,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Evan Sisk,P,KC,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sam Tookoian,P,LAA,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mason Morris,P,CIN,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ashton Izzi,P,SEA,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nick Weyrich,P,CHW,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anderson Diaz,P,DET,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adrian Torres,P,LAD,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gabriel Arias,P,FA,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Cox,P,KC,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryan Mata,P,BOS,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Antonio Jimenez,P,TB,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kevin Kopps,P,SD,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bryce Bonnin,P,CIN,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Noah Murdock,P,KC,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Levi Stoudt,P,SEA,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sam Weatherly,P,COL,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ben Bowden,P,COL,MLB,COL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jordan Montgomery,SP,FA,MLB,COL,,,,,,,,,0,,0,rostered,13250000,13250000,13250000,,,,,,,,,,,
