name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Mookie Betts,SS,LAD,MLB,ATL,X,,X,,,,,,1,,1,rostered,15000000,30000000,35000000,35000000,35000000,32500000,47500000,UFA,,,,,,
Max Schuemann,SS,ATH,MLB,ATL,X,,X,,,,,,0,,1,rostered,760000,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
Nick Sogard,SS,BOS,MLB,ATL,,X,X,,,,,,0,,1,rostered,760000,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
Nick Loftin,SS,KC,MLB,ATL,X,,X,,,,,,0,,1,rostered,760000,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
Luis Vazquez,SS,CHC,MLB,ATL,,X,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Max Muncy,3B,LAD,MLB,ATL,X,,X,,,,,,1,,1,rostered,20200000,20200000,20200000,UFA,,,,,,,,,,
Jacob Gonzalez,3B,FA,MLB,ATL,X,,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Levi Jordan,3B,CIN,MLB,ATL,,X,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
T.J. White,OF,WSH,MLB,ATL,X,,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Ismael Munguia,OF,SF,MLB,ATL,X,,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Alex Call,OF,WSH,MLB,ATL,X,,X,,,,,,0,,1,rostered,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
Austin Hays,OF,BAL,MLB,ATL,X,,X,,,,,,0,,1,rostered,12000000,UFA,,,,,,,,,,,,
Ceddane Rafaela,OF,BOS,MLB,ATL,X,,X,,,,,,1,,1,rostered,2000000,3500000,5500000,7500000,10500000,13000000,16000000,UFA,,,,,,
Wilfredo Antunez,OF,CLE,MLB,ATL,,X,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Alexander Ramirez,OF,NYM,MLB,ATL,,X,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Luis Castillo,SP,CIN,MLB,ATL,X,,X,,,,,,1,,1,rostered,22750000,22750000,25000000,UFA,,,,,,,,,,
Kevin Gausman,SP,TOR,MLB,ATL,X,,X,,,,,,1,,1,rostered,33500000,UFA,,,,,,,,,,,,
George Kirby,SP,SEA,MLB,ATL,X,,X,,,,,,0,,1,rostered,ARB 2,ARB 3,UFA,,,,,,,,,,,
