Seattle Mariners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Anderson Areinamo,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (25),2025,,SS,Keiner Delgado,NYY,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Trade-CIN (25),2027,,SS,Seaver King,WAS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,SS,Ian Lewis,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-PHI (25),2025,,SS,Danyer Cueva,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Emil Martinez,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-TOR (22),Eligible,,SS,Eduardo Garcia ,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade ATH 25,2029,,SS,Kayson Cunningham,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Julio Acosta,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Jose Luis Pena,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2029,,SS,Tim Piasentin,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATL (25),2028,,SS,Kellon Lindsey,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYY  (25),2028,,SS,Joswa Lugo,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYY  (25),2028,,SS,Edgar Montero,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Kennew Blanco,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Daniel Rodriguez,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (26),2025,,SS,Josh Kasevich,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2029,,SS,Aidan West,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Armstrong Muhoozi,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,SS,Ambioris Tavarez,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-WSH (24),2026,,SS,Jay Harry,MIN,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,3B,Jhon Simon,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade- STL 25,2028,,SS,Eddie Rynders,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),2025,,3B,Wilfredo Lara,MIA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,OF,Marcos Torres,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATL (26),2027,,OF,Zyhir Hope,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATL (26),2028,,OF,Edward Florentino,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,OF,Caden Kendle,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Jose Ramirez,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (26),2028,,OF,Juneiker Caceres,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Emile Torres,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYY  (25),2027,,OF,George Wolkow,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYY (25),2029,,OF,Elorky Rodriguez,TEX,,,,,,,,,,,,,,
,X,,,,,0,,,,,,,,,,Waive-CHC (25),EXEMPT,,OF,Jase Bowen ,PIT,,,,,,,,,,,,,,
,X,,,,,0,,,,,,,,,,Trade-BAL (24),EXEMPT,,OF,Carlos De La Cruz ,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-PHI (25),2027,,OF,Carlos Concepcion,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2028,,OF,Landyn Vidourek,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-PHI (25),2027,,OF,Heriberto Rincon,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Oliver Guerrero,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),2025,,OF,Jacob Burke,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Joaquin Arias Jr.,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Manni Ramirez,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-BOS (24),Eligible,,OF,George Feliz,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Alex Rodriguez,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (24),2027,,OF,Pablo Guerrero,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade- STL 25,2027,,OF,Arnaldo Lantigua,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-WSH (24),2026,,OF,Esmith Pineda,CIN,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-KC (26),2026,,P,Brandon Barriera,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-MIA (25),Eligible,,P,Ettore Giulianelli,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-TB  (25),2026,,P,Drue Hackenberg,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-CIN (25),2026,,P,Nestor German,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2031,,P,Seong-Kim Joon,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (25),2026,,P,Nicholas Judice,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-COL  (26),2028,,P,Patrick Forbes,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (25),Eligible,,P,DJ McCarty,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Joan Pena,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (25),Eligible,,P,Natanael Garabitos,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (25),2026,,P,Jormy Nivar,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2025,,P,Brayan Mendoza,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-LAD (25),Eligible,,P,Anthony Molina,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-PHI (25),2025,,P,Tyler Cleveland ,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-NYM (25),Eligible,,P,Rodney Boone,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) CBB,2029,,P,Josh Owens,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-NYM (25),2025,,P,Patricio Aquino,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-KC (26),Eligible,,P,Brennan Malone,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-DET (25),2025,,P,Jack Choate,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-KC (25),2025,,P,Marcus Johnson,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Anderson Alvarez,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Christopher Cordero,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (25),2026,,P,Carlson Reed,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-LAA (25),Eligible,,P,Mack Anglin,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (25),2025,,P,Jared Karros,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-LAA (25),Eligible,,P,Luis Ramirez,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,P,Luis Curvelo,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,P,Walter Pennington,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-STL (24),Eligible,,P,Jasseel de La Cruz,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (24),Eligible,,P,Antoine Kelly,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Justin Storm,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,Alejandro Hidalgo,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Waive-BOS (24),Eligible,,P,Beck Way,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,P,Alvaro Benua,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Blake Beers,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Carlos De Los Santos,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Adam Seminaris,LAA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,X,,,,,,,,,,,,,RP,Jonathan Hernandez,TEX,"380,000","390,000","400,000",,,,,,,,,,,
,,,X,,,,,,,,,,,,,,,,SS,Mookie Betts,LAD,"15,000,000",,,,,,,,,,,,,
,,,,,,X,,,,,,,,,,,,,RP,Jonathan Hernandez,TEX,"380,000","390,000","400,000",,,,,,,,,,,
