name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Jhancarlos Lara,SP,ATL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Coleman Crow,SP,MIL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trendan Parish,SP,TB,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Payton Martin,SP,LAD,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jeter Martinez,SP,SEA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Parker Messick,SP,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Morales,SP,OAK,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Keeler Morfe,SP,BAL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Peterson,SP,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Forret,SP,BAL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dalvinson Reyes,SP,BOS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hayden Robinson,SP,MIL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Bradgley Rodriguez,SP,SD,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Manuel Rodriguez,SP,MIL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Shai Romero,SP,LAD,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Miguel Ullola,SP,HOU,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jordy Vargas,SP,COL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jakob Wright,SP,LAD,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
George Klassen,RP,LAA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Henry Baez,RP,SD,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brandon Birdsell,RP,CHC,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Derek Law,RP,WAS,AAA,LOU,,,,,,,,,0,,0,rostered,3000000,,,,,,,,,,,,,
Spencer Strider,SP,ATL,AAA,LOU,,,,,,,,,0,,0,rostered,6250000,,,,,,,,,,,,,
