name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Reggie Crawford,P,SF,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Deivy Cruz,P,(N/A),AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trenton Denholm,P,CLE,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cade Denton,P,COL,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jay Driver,P,CLE,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Gough,P,SEA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Eyanson,P,BOS,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Josh Grosz,P,NYY,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cesar Lares,P,MIN,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael McGreevy,P,STL,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Talon Haley,P,LAA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Massey,P,DET,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jared Spencer,P,TOR,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Connor O'Halloran,P,TOR,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Micah Ottenbreit,P,PHI,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Paulshawn Pasqualotto,P,MIN,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jake Peppers,P,CHW,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Rajcic,P,STL,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jake Clemente,P,MIA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jason Savacool,P,STL,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tristan Smith,P,CIN,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sean Sullivan,P,COL,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Logan Van Treeck,P,CIN,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trenton Wallace,P,TOR,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dylan Wilson,P,SEA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jaydenn Estanista,P,PHI,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dax Fulton,P,MIA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nick Brink,P,MIA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Estibenzon Jimenez,P,PHI,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zach Peek,P,BAL,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Coleman Picard,P,KC,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Justin Storm,P,MIA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pierce Johnson,RP,ATL,AAA,TOL,,,,,,,,,0,,0,rostered,2137500,,,,,,,,,,,,,
