name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Yeiker Reyes,OF,COL,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Scull,OF,LAA,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gian Zapata,OF,ARI,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alexander Almonte,SP,NYY,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adrian Bohorquez,SP,MIN,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jacob Bresnahan,SP,SF,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jean Cabrera,SP,PHI,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Irv Carter,SP,TOR,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Argenis Cayama,SP,SF,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Humberto Cruz,SP,SD,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Hynes,SP,CLE,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
A.J. Russell,SP,TEX,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alexis De La Cruz,SP,PHI,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dioris De La Rosa,SP,LAA,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gary Gill Hill,SP,TB,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brock Moore,SP,SEA,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle Robinson,SP,OAK,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ben Jacobs,SP,DET,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle DeGroat,SP,KC,AAA,SAC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
