"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*06r8c*","Wilmy Sanchez","HOU","RP","8428","FA","22","","0","0","0","-","0%","0%"
"*060w4*","Yanquiel Sanchez","(N/A)","RP","8429","FA","24","","0","0","0","-","0%","0%"
"*066n4*","Yehizon Sanchez","MIN","RP","8430","FA","25","","0","0","0","-","0%","0%"
"*06z57*","Yobanny Sanchez","NYM","SP","8431","FA","18","","0","0","0","-","0%","0%"
"*04yrn*","Yolbert Sanchez","(N/A)","2B,3B","8433","FA","28","","0","0","0","-","1%","0%"
"*02i35*","Yolmer Sanchez","LAA","2B,SS","8434","FA","33","","0","0","0","-","0%","0%"
"*06kxp*","Yosber Sanchez","DET","RP","8435","FA","24","","0","0","0","-","0%","0%"
"*05u9k*","Jackson Sanders","(N/A)","SP","8436","FA","19","","0","0","0","-","0%","0%"
"*06qj5*","Josh Sanders","TEX","RP","8437","FA","24","","0","0","0","-","0%","0%"
"*068ny*","Schuyler Sandford","(N/A)","SP","8439","FA","19","","0","0","0","-","0%","0%"
"*05xue*","Michael Sandle","(N/A)","OF","8440","FA","27","","0","0","0","-","0%","0%"
"*06h02*","Nick Sando","CIN","SP,RP","8442","FA","24","","0","0","0","-","0%","0%"
"*064n1*","Eliam Sandoval","(N/A)","OF","8443","FA","21","","0","0","0","-","0%","0%"
"*06r29*","Joshuan Sandoval","(N/A)","1B","8444","FA","28","","0","0","0","-","0%","0%"
"*03qnj*","Donny Sands","(N/A)","C","8445","FA","29","","0","0","0","-","0%","0%"
"*06f8v*","Will Sandy","(N/A)","SP","8446","FA","26","","0","0","0","-","0%","0%"
"*01s9d*","Miguel Sano","(N/A)","1B,3B","8448","FA","32","","0","0","0","-","0%","0%"
"*04aji*","Cristian Santana","(N/A)","3B","8453","FA","28","","0","0","0","-","1%","0%"
"*04f0m*","Debby Santana","(N/A)","3B","8455","FA","25","","0","0","0","-","0%","0%"
"*061zm*","Jancel Santana","(N/A)","2B,SS","8456","FA","20","","0","0","0","-","1%","0%"
"*06l0r*","Jean Santana","(N/A)","2B","8457","FA","19","","0","0","0","-","0%","0%"
"*06v25*","Jose Santana","LAA","SS","8458","FA","17","","0","0","0","-","0%","0%"
"*06r55*","Kevin Santana","HOU","SP","8459","FA","18","","0","0","0","-","0%","0%"
"*04j4f*","Luis Santana","(N/A)","3B","8460","FA","26","","0","0","0","-","1%","0%"
"*05y52*","Natanael Santana","LAA","OF","8461","FA","24","","0","0","0","-","0%","0%"
"*06qyr*","Tyler Santana","CHC","RP","8464","FA","27","","0","0","0","-","0%","0%"
"*06xwc*","Yoander Santana","PIT","3B","8466","FA","18","","0","0","0","-","0%","0%"
"*05l1n*","Juan Santander","(N/A)","1B","8468","FA","23","","0","0","0","-","1%","0%"
"*05uhb*","Carlos Santiago","MIA","SS","8469","FA","24","","0","0","0","-","0%","0%"
"*0517k*","Glenn Santiago","TOR","2B","8470","FA","25","","0","0","0","-","1%","0%"
"*05r6b*","Pedro Santillan","LAD","RP","8471","FA","24","","0","0","0","-","0%","0%"
"*061pk*","Angeudis Santos","(N/A)","2B","8473","FA","24","","0","0","0","-","1%","0%"
"*046td*","Antonio Santos","CHC","SP","8474","FA","29","","0","0","0","-","2%","0%"
"*06bj2*","Enmanuel Santos","KC","OF","8476","FA","20","","0","0","0","-","0%","0%"
"*05nt2*","Ghordy Santos","SF","SS","8477","FA","26","NYY Wed 5:05PM","0","0","0","-","0%","0%"
"*066bx*","Javier Santos","CLE","SP","8478","FA","22","","0","0","0","-","2%","0%"
"*04yb5*","Junior Santos","WSH","RP","8479","FA","24","","0","0","0","-","4%","0%"
"*06qka*","Miguel Santos","CHW","2B,3B","8480","FA","24","","0","0","0","-","0%","0%"
"*0517n*","Oscar Santos","(N/A)","C","8482","FA","25","","0","0","0","-","0%","0%"
"*06r6z*","Robert Santos","(N/A)","OF","8484","FA","20","","0","0","0","-","0%","0%"
"*06suj*","Steven Santos","TEX","1B","8485","FA","18","","0","0","0","-","0%","0%"
"*06o0v*","Victor Santos","BAL","SP","8487","FA","18","","0","0","0","-","0%","0%"
"*06l7a*","Yeriel Santos","HOU","SP,RP","8488","FA","22","","0","0","0","-","0%","0%"
"*06o05*","Boris Sarduy","SF","OF","8491","FA","18","NYY Wed 5:05PM","0","0","0","-","0%","0%"
"*0620y*","Dangelo Sarmiento","NYM","2B","8492","FA","20","","0","0","0","-","1%","0%"
"*06z0s*","Joel Sarver","ARI","RP","8493","FA","24","","0","0","0","-","0%","0%"
"*06mea*","Rintaro Sasaki","(N/A)","1B","8494","FA","20","","0","0","0","-","5%","0%"
"*0512w*","Shane Sasaki","MIA","OF","8495","FA","25","","0","0","0","-","4%","0%"
"*06uxg*","Sammy Sass","(N/A)","C","8496","FA","25","","0","0","0","-","0%","0%"
"*072hv*","Genei Sato","(N/A)","SP","8497","FA","21","","0","0","0","-","2%","0%"
"*06hj6*","Teruaki Sato","(N/A)","3B","8498","FA","26","","0","0","0","-","2%","0%"
"*06htf*","Kelena Sauer","TOR","SP","8500","FA","23","","0","0","0","-","0%","0%"
"*04ef0*","Matt Sauer","LAD","RP","8501","FA","26","","0","0","0","-","5%","0%"
"*064nk*","Eli Saul","ARI","RP","8502","FA","24","","0","0","0","-","0%","0%"
"*06zfi*","Charlie Saum","TOR","C","8503","FA","22","","0","0","0","-","0%","0%"
"*072es*","Grayson Saunier","HOU","SP","8504","FA","21","","0","0","0","-","0%","0%"
"*06zlm*","Logan Sauve","ATH","C","8505","FA","22","","0","0","0","-","1%","0%"
"*06hts*","Luke Savage","TEX","RP","8507","FA","24","","0","0","0","-","0%","0%"
"*070ei*","Aaron Savary","CLE","SP","8508","FA","21","","0","0","0","-","0%","0%"
"*06uvz*","Nate Savoie","(N/A)","OF","8510","FA","20","","0","0","0","-","0%","0%"
"*067yj*","Logan Sawyer","STL","RP","8511","FA","32","","0","0","0","-","0%","0%"
"*066j8*","Alec Sayre","(N/A)","OF","8512","FA","25","","0","0","0","-","0%","0%"
"*070cu*","Matt Scannell","TOR","OF","8514","FA","24","","0","0","0","-","0%","0%"
"*06zid*","Joe Scarborough","NYM","RP","8516","FA","21","","0","0","0","-","0%","0%"
"*066f1*","Brandon Schaeffer","SEA","SP","8517","FA","25","","0","0","0","-","1%","0%"
"*06v64*","Jake Schaffner","(N/A)","SS","8518","FA","21","","0","0","0","-","0%","0%"
"*04ppy*","Reid Schaller","(N/A)","SP","8519","FA","28","","0","0","0","-","1%","0%"
"*06gj0*","Shay Schanaman","ATL","RP","8520","FA","26","","0","0","0","-","0%","0%"
"*05uom*","Matt Scheffler","(N/A)","C","8522","FA","27","","0","0","0","-","0%","0%"
"*04ega*","Jake Scheiner","(N/A)","1B","8523","FA","30","","0","0","0","-","1%","0%"
"*04eh7*","Alex Scherff","(N/A)","SP","8524","FA","27","","0","0","0","-","2%","0%"
"*06hep*","Luke Scherrer","PIT","1B","8525","FA","21","","0","0","0","-","0%","0%"
"*06qnu*","Jason Schiavone","HOU","C","8526","FA","22","","0","0","0","-","0%","0%"
"*06qss*","Ryan Schiefer","(N/A)","SP","8528","FA","22","","0","0","0","-","0%","0%"
"*069xx*","Logan Schmidt","(N/A)","1B,SP","8531","FA","17","","0","0","0","-","2%","0%"
"*06hew*","William Schmidt","(N/A)","SP","8532","FA","20","","0","0","0","-","1%","0%"
"*072eh*","Tyler Schmitt","SD","SP","8533","FA","21","","0","0","0","-","0%","0%"
"*063vy*","Garrett Schoenle","CHW","RP","8536","FA","27","","0","0","0","-","0%","0%"
"*06cq6*","Tyler Schoff","WSH","RP","8538","FA","27","","0","0","0","-","0%","0%"
"*0519j*","T.J. Schofield-Sam","ATH","1B","8539","FA","24","","0","0","0","-","0%","0%"
"*05yda*","Jake Schrand","(N/A)","SP","8542","FA","26","","0","0","0","-","0%","0%"
"*066jz*","Troy Schreffler","NYM","OF","8543","FA","25","","0","0","0","-","0%","0%"
"*05uam*","Cody Schrier","MIA","1B","8544","FA","22","","0","0","0","-","1%","0%"
"*06amt*","Kyle Schroedle","(N/A)","OF","8545","FA","25","","0","0","0","-","0%","0%"
"*06qja*","Jay Schueler","TOR","RP","8547","FA","24","","0","0","0","-","0%","0%"
"*06ooi*","Cam Schuelke","CLE","RP","8548","FA","23","","0","0","0","-","0%","0%"
"*04q1l*","Austin Schulfer","(N/A)","RP","8549","FA","30","","0","0","0","-","0%","0%"
"*0514n*","Andrew Schultz","(N/A)","RP","8550","FA","28","","0","0","0","-","0%","0%"
"*06s3k*","Connor Schultz","CHC","SP,RP","8551","FA","26","","0","0","0","-","0%","0%"
"*06fzd*","Thomas Schultz","WSH","RP","8553","FA","26","","0","0","0","-","0%","0%"
"*05taz*","JT Schwartz","NYM","1B","8554","FA","26","","0","0","0","-","3%","0%"
"*06hj1*","Nick Schwartz","ATH","C","8555","FA","24","","0","0","0","-","1%","0%"
"*03dq3*","J.J. Schwarz","(N/A)","1B","8556","FA","29","","0","0","0","-","0%","0%"
"*0519z*","Trevor Schwecke","(N/A)","3B,OF","8557","FA","28","","0","0","0","-","0%","0%"
"*0662s*","Jonah Scolaro","CHW","SP","8559","FA","27","","0","0","0","-","0%","0%"
"*04pqn*","Adam Scott","(N/A)","SP,RP","8560","FA","30","","0","0","0","-","0%","0%"
"*06htb*","Kyle Scott","CLE","RP","8562","FA","23","","0","0","0","-","0%","0%"
"*06c1i*","Matt Scott","(N/A)","SP","8563","FA","21","","0","0","0","-","0%","0%"
"*06fz8*","Quincy Scott","TEX","1B","8564","FA","22","","0","0","0","-","1%","0%"
"*057w1*","Stephen Scott","(N/A)","C","8565","FA","28","","0","0","0","-","2%","0%"
"*02btg*","Tayler Scott","HOU","RP","8566","FA","33","","0","0","0","-","4%","0%"
"*066cg*","Wesley Scott","KC","SP","8567","FA","24","","0","0","0","-","0%","0%"
"*05178*","Cody Scroggins","(N/A)","RP","8568","FA","29","","0","0","0","-","1%","0%"
"*041u2*","Andre Scrubb","(N/A)","RP","8569","FA","30","","0","0","0","-","0%","0%"
"*06mpt*","Shane Sdao","(N/A)","RP","8571","FA","22","","0","0","0","-","0%","0%"
"*06hef*","Chandler Seagle","ATL","C","8572","FA","29","","0","0","0","-","1%","0%"
"*06ysh*","Jacob Seamon","(N/A)","OF","8573","FA","16","","0","0","0","-","1%","0%"
"*066by*","Ben Sears","KC","RP","8575","FA","25","","0","0","0","-","0%","0%"
"*06qlm*","Parker Seay","NYY","RP","8577","FA","24","@SF Wed 5:05PM","0","0","0","-","0%","0%"
"*06ql4*","Zander Sechrist","MIN","RP","8578","FA","23","","0","0","0","-","0%","0%"
"*041m7*","Cody Sedlock","(N/A)","RP","8579","FA","30","","0","0","0","-","1%","0%"
"*06z3o*","Trey Seeley","SF","SP","8580","FA","23","NYY Wed 5:05PM","0","0","0","-","0%","0%"
"*06tae*","Matt Seelinger","DET","RP","8581","FA","30","","0","0","0","-","0%","0%"
"*05l1m*","Eduar Segovia","PHI","SP","8582","FA","24","","0","0","0","-","1%","0%"
"*066nr*","Anson Seibert","(N/A)","3B","8584","FA","20","","0","0","0","-","0%","0%"
"*066js*","Billy Seidl","(N/A)","SP","8585","FA","26","","0","0","0","-","0%","0%"
"*06l45*","Hayden Seig","LAA","RP","8586","FA","27","","0","0","0","-","0%","0%"
"*06rhr*","Kegnnalex Seijas","MIL","1B","8587","FA","20","","0","0","0","-","0%","0%"
"*04eed*","Chris Seise","(N/A)","SS","8588","FA","26","","0","0","0","-","1%","0%"
"*06ky3*","Brock Sell","(N/A)","OF","8589","FA","19","","0","0","0","-","0%","0%"
"*06hwz*","Jack Sellinger","MIA","RP","8591","FA","26","","0","0","0","-","0%","0%"
"*06cp8*","Moises Semerite","(N/A)","SS","8593","FA","19","","0","0","0","-","0%","0%"
"*060gm*","Montana Semmel","(N/A)","RP","8595","FA","23","","0","0","0","-","0%","0%"
"*04elc*","Shawn Semple","(N/A)","SP","8596","FA","30","","0","0","0","-","0%","0%"
"*06mno*","Reidis Sena","BOS","RP","8598","FA","24","","0","0","0","-","1%","0%"
"*072bj*","Andrew Sentlinger","CHW","RP","8599","FA","22","","0","0","0","-","0%","0%"
"*03zc9*","Nick Senzel","LAD","3B,OF","8600","FA","30","","0","0","0","-","3%","0%"
"*060w0*","Gabriel Sequeira","(N/A)","RP","8601","FA","28","","0","0","0","-","0%","0%"
"*06rls*","Joseph Sequera","PIT","C","8602","FA","20","","0","0","0","-","0%","0%"
"*05l4m*","Manuel Sequera","(N/A)","SS","8604","FA","23","","0","0","0","-","2%","0%"
"*06cqk*","Omar Serna","(N/A)","C","8606","FA","18","","0","0","0","-","0%","0%"
"*04nur*","Florencio Serrano","TEX","RP","8608","FA","25","","0","0","0","-","0%","0%"
"*05rjc*","Jhoniel Serrano","MIA","SP","8609","FA","22","","0","0","0","-","0%","0%"
"*05rzk*","Jose Serrano","(N/A)","1B","8610","FA","22","","0","0","0","-","0%","0%"
"*06umy*","Jose Serrano","HOU","RP","8611","FA","21","","0","0","0","-","0%","0%"
"*041rz*","Brian Serven","DET","C","8614","FA","30","","0","0","0","-","1%","0%"
"*05jpc*","Anthony Servideo","BAL","3B","8615","FA","26","","0","0","0","-","3%","0%"
"*06r9f*","Kenny Serwa","DET","SP","8616","FA","28","","0","0","0","-","3%","0%"
"*05r0t*","Anderson Severino","(N/A)","RP","8618","FA","31","","0","0","0","-","0%","0%"
"*06rw9*","Carlos Severino","PHI","SS","8619","FA","17","","0","0","0","-","0%","0%"
"*06rsr*","Frailyn Severino","(N/A)","3B","8620","FA","19","","0","0","0","-","0%","0%"
"*06c8s*","Juan Severino","STL","RP","8622","FA","21","","0","0","0","-","0%","0%"
"*06rss*","Lluveres Severino","TOR","RP","8623","FA","22","","0","0","0","-","0%","0%"
"*03ap0*","Pedro Severino","(N/A)","C","8624","FA","32","","0","0","0","-","0%","0%"
"*05gtm*","Jehisbert Sevilla","PHI","2B","8626","FA","22","","0","0","0","-","0%","0%"
"*06yuz*","Dylan Seward","(N/A)","SS","8627","FA","17","","0","0","0","-","2%","0%"
"*051av*","Aaron Shackelford","(N/A)","3B,SS","8629","FA","29","","0","0","0","-","0%","0%"
"*06fz7*","Colby Shade","MIA","OF","8630","FA","24","","0","0","0","-","1%","0%"
"*06uy8*","Bryce Shaffer","TB","RP","8632","FA","24","","0","0","0","-","0%","0%"
"*072bh*","Andrew Shaffner","CIN","RP","8633","FA","22","","0","0","0","-","0%","0%"
"*06fqs*","Teddy Sharkey","BAL","RP","8634","FA","24","","0","0","0","-","2%","0%"
"*066fl*","Reese Sharp","(N/A)","SP","8636","FA","25","","0","0","0","-","0%","0%"
"*0424b*","Sterling Sharp","(N/A)","SP","8637","FA","30","","0","0","0","-","0%","0%"
"*05u9f*","Davis Sharpe","CLE","RP","8638","FA","25","","0","0","0","-","1%","0%"
"*06hoo*","A.J. Shaver","(N/A)","OF","8639","FA","24","","0","0","0","-","0%","0%"
"*01uay*","Bryan Shaw","(N/A)","RP","8640","FA","38","","0","0","0","-","0%","0%"
"*06qr7*","Evan Shaw","LAD","RP","8642","FA","24","","0","0","0","-","0%","0%"
"*05tzk*","Evan Shawver","COL","RP","8644","FA","26","","0","0","0","-","1%","0%"
"*06dvt*","Tanner Shears","(N/A)","SP","8645","FA","26","","0","0","0","-","0%","0%"
"*06umi*","Tommy Sheehan","CHW","SP","8646","FA","26","","0","0","0","-","0%","0%"
"*03c9c*","Justus Sheffield","(N/A)","SP,RP","8647","FA","29","","0","0","0","-","0%","0%"
"*06yt7*","Noah Sheffield","(N/A)","3B","8648","FA","19","","0","0","0","-","0%","0%"
"*06zbf*","Jake Shelagowski","STL","RP","8649","FA","22","","0","0","0","-","0%","0%"
"*04y98*","Austin Shenton","SEA","1B,3B","8653","FA","27","","0","0","0","-","5%","0%"
"*05yar*","Rouselle Shepard","(N/A)","SS","8654","FA","18","","0","0","0","-","0%","0%"
"*06qoc*","Blake Shepardson","CHW","RP","8655","FA","22","","0","0","0","-","0%","0%"
"*06hhh*","Anthony Sherwin","HOU","3B","8657","FA","23","","0","0","0","-","0%","0%"
"*06hs0*","Wooyeoul Shin","(N/A)","1B","8661","FA","23","","0","0","0","-","1%","0%"
"*06qou*","Jake Shirk","PIT","RP","8662","FA","23","","0","0","0","-","0%","0%"
"*06qxo*","Dylan Shockley","ATL","C","8664","FA","28","","0","0","0","-","0%","0%"
"*05y4r*","Adam Shoemaker","(N/A)","SP","8665","FA","23","","0","0","0","-","1%","0%"
"*06qvj*","Kodey Shojinaga","PHI","C,1B","8666","FA","22","","0","0","0","-","1%","0%"
"*05ydu*","Chase Shores","LAA","SP,RP","8668","FA","21","","0","0","0","-","14%","0%"
"*0519b*","Avery Short","ARI","SP","8669","FA","24","","0","0","0","-","1%","0%"
"*0420g*","Zack Short","NYY","SS","8670","FA","30","@SF Wed 5:05PM","0","0","0","-","3%","0%"
"*04pqc*","Aaron Shortridge","(N/A)","SP","8671","FA","28","","0","0","0","-","0%","0%"
"*06r4q*","Carter Shouse","(N/A)","OF","8672","FA","16","","0","0","0","-","0%","0%"
"*02hkk*","Chasen Shreve","(N/A)","RP","8674","FA","35","","0","0","0","-","0%","0%"
"*051cf*","Ryan Shreve","TB","RP","8675","FA","27","","0","0","0","-","0%","0%"
"*06kjw*","Garrett Shull","(N/A)","OF","8676","FA","20","","0","0","0","-","0%","0%"
"*03qmv*","Nicholas Shumpert","(N/A)","SS","8678","FA","29","","0","0","0","-","0%","0%"
"*06zic*","RJ Shunck","MIA","RP","8679","FA","21","","0","0","0","-","0%","0%"
"*06zrb*","Evan Siary","TEX","SP","8681","FA","22","","0","0","0","-","0%","0%"
"*03zxi*","Jose Sibrian","(N/A)","C","8682","FA","27","","0","0","0","-","0%","0%"
"*072ft*","Cooper Sides","(N/A)","SP","8683","FA","18","","0","0","0","-","0%","0%"
"*060ph*","Armando Sierra","(N/A)","OF","8684","FA","21","","0","0","0","-","1%","0%"
"*04z97*","Diomede Sierra","(N/A)","SP","8685","FA","24","","0","0","0","-","0%","0%"
"*03h8n*","Magneuris Sierra","(N/A)","OF","8687","FA","29","","0","0","0","-","0%","0%"
"*05y6u*","Phillip Sikes","BOS","OF","8688","FA","26","","0","0","0","-","1%","0%"
"*066dg*","Easton Sikorski","CIN","RP","8690","FA","25","","0","0","0","-","0%","0%"
"*06rii*","Renny Sillet","(N/A)","C","8691","FA","18","","0","0","0","-","0%","0%"
"*06c5l*","Anthony Silva","CLE","SS","8692","FA","22","","0","0","0","-","0%","0%"
"*06rl4*","Brahian Silva","(N/A)","C","8693","FA","22","","0","0","0","-","0%","0%"
"*066os*","Daniel Silva","NYM","1B","8695","FA","20","","0","0","0","-","0%","0%"
"*06rjz*","Gabriel Silva","KC","C","8697","FA","22","","0","0","0","-","0%","0%"
"*06rh9*","Manuel Silva","(N/A)","UT","8699","FA","18","","0","0","0","-","0%","0%"
"*066jx*","William Silva","(N/A)","SP","8700","FA","24","","0","0","0","-","0%","0%"
"*06uy9*","Yeferson Silva","(N/A)","RP","8701","FA","20","","0","0","0","-","0%","0%"
"*06hs6*","Anthony Silvas","(N/A)","SP,RP","8702","FA","23","","0","0","0","-","0%","0%"
"*05yei*","Yoelvin Silven","(N/A)","SP","8703","FA","26","","0","0","0","-","0%","0%"
"*06kgn*","Franchely Silverio","HOU","3B","8705","FA","19","","0","0","0","-","1%","0%"
"*06awl*","Freilyn Silverio","CHC","SP","8706","FA","20","","0","0","0","-","0%","0%"
"*060qq*","Jesus Silverio","ATH","SP","8707","FA","23","","0","0","0","-","0%","0%"
"*06rjm*","Engel Silvestre","COL","RP","8708","FA","20","","0","0","0","-","0%","0%"
"*06ekk*","Kevin Sim","(N/A)","1B","8709","FA","23","","0","0","0","-","2%","0%"
"*06uy6*","Yoryi Simarra","(N/A)","RP","8710","FA","21","","0","0","0","-","0%","0%"
"*051jn*","Karson Simas","BOS","2B","8711","FA","24","","0","0","0","-","1%","0%"
"*06tlj*","Victor Simeon","TEX","RP","8714","FA","25","","0","0","0","-","0%","0%"
"*06hwi*","Dylan Simmons","CIN","RP","8715","FA","25","","0","0","0","-","0%","0%"
"*06qh7*","Kenyon Simmons","BOS","SS","8717","FA","18","","0","0","0","-","1%","0%"
"*06301*","Toby Simmons","(N/A)","OF","8718","FA","21","","0","0","0","-","0%","0%"
"*06hud*","Ben Simon","NYM","RP","8719","FA","23","","0","0","0","-","0%","0%"
"*067x1*","Johan Simon","DET","RP","8721","FA","24","","0","0","0","-","0%","0%"
"*0648h*","Liam Simon","SF","RP","8722","FA","25","NYY Wed 5:05PM","0","0","0","-","2%","0%"
"*06qxh*","William Simoneit","(N/A)","C","8723","FA","29","","0","0","0","-","0%","0%"
"*06af8*","Anthony Simonelli","KC","RP","8724","FA","27","","0","0","0","-","0%","0%"
"*055bz*","Colin Simpson","(N/A)","OF","8725","FA","29","","0","0","0","-","0%","0%"
"*06fqh*","Jared Simpson","WSH","RP","8726","FA","25","","0","0","0","-","0%","0%"
"*06u7e*","Hale Sims","CHW","RP","8728","FA","26","","0","0","0","-","0%","0%"
"*06r74*","Savion Sims","(N/A)","SP","8730","FA","18","","0","0","0","-","1%","0%"
"*01srk*","Jon Singleton","HOU","UT","8733","FA","34","","0","0","0","-","1%","0%"
"*06qsj*","Justin Sinibaldi","CHW","SP","8734","FA","23","","0","0","0","-","0%","0%"
"*06ylq*","Kyle Sinzza","ARI","2B","8736","FA","18","","0","0","0","-","1%","0%"
"*066qb*","Jean Carlos Sio","SF","2B,SS","8737","FA","21","NYY Wed 5:05PM","0","0","0","-","1%","0%"
"*06byh*","Saul Siri","CHC","RP","8739","FA","21","","0","0","0","-","0%","0%"
"*06qh4*","Givian Sirvania","BOS","3B","8741","FA","18","","0","0","0","-","1%","0%"
"*03117*","Chance Sisco","(N/A)","C","8742","FA","30","","0","0","0","-","0%","0%"
"*066ly*","Carson Skipper","COL","RP","8744","FA","26","","0","0","0","-","0%","0%"
"*05ogv*","Noah Skirrow","(N/A)","SP","8745","FA","27","","0","0","0","-","1%","0%"
"*06qox*","Ryan Slater","SF","RP","8746","FA","23","NYY Wed 5:05PM","0","0","0","-","1%","0%"
"*04q0j*","Jake Slaughter","(N/A)","2B","8747","FA","29","","0","0","0","-","0%","0%"
"*06y9s*","Johnny Slawinski","LAA","SP","8748","FA","18","","0","0","0","-","11%","0%"
"*060y0*","Colby Smelley","(N/A)","C","8753","FA","25","","0","0","0","-","0%","0%"
"*064o0*","Jackson Smeltz","SD","RP","8754","FA","27","","0","0","0","-","0%","0%"
"*041ry*","Devin Smeltzer","(N/A)","RP","8755","FA","30","","0","0","0","-","0%","0%"
"*04q4l*","Milton Smith Jr.","(N/A)","OF","8756","FA","28","","0","0","0","-","0%","0%"
"*05ygm*","Adam Smith","BOS","RP","8757","FA","25","","0","0","0","-","0%","0%"
"*06yxo*","Angelo Smith","LAA","RP","8759","FA","0","","0","0","0","-","0%","0%"
"*070ef*","Aubrey Smith","HOU","RP","8760","FA","21","","0","0","0","-","0%","0%"
"*067xp*","Austin Smith","COL","RP","8761","FA","26","","0","0","0","-","0%","0%"
"*06yxn*","Austin Smith","TOR","OF","8762","FA","22","","0","0","0","-","0%","0%"
"*070cx*","Brayden Smith","BAL","2B","8765","FA","21","","0","0","0","-","0%","0%"
"*02c1b*","Burch Smith","(N/A)","RP","8766","FA","35","","0","0","0","-","0%","0%"
"*03753*","Caleb Smith","(N/A)","SP","8768","FA","34","","0","0","0","-","0%","0%"
"*05u9m*","Carter Smith","(N/A)","SS","8769","FA","19","","0","0","0","-","0%","0%"
"*05rd5*","Chad Smith","(N/A)","RP","8770","FA","30","","0","0","0","-","0%","0%"
"*05jq1*","DAndre Smith","NYM","OF","8771","FA","24","","0","0","0","-","2%","0%"
"*06umx*","Darien Smith","SF","RP","8772","FA","26","NYY Wed 5:05PM","0","0","0","-","0%","0%"
"*06hx2*","David Smith","DET","OF","8773","FA","24","","0","0","0","-","0%","0%"
"*06zah*","Derrick Smith","COL","RP","8774","FA","22","","0","0","0","-","0%","0%"
"*06qpu*","Gavin Smith","TOR","SS","8775","FA","20","","0","0","0","-","0%","0%"
"*06nkn*","Grant Smith","(N/A)","SS","8776","FA","25","","0","0","0","-","0%","0%"
"*04q3q*","Jake Smith","MIA","RP","8778","FA","26","","0","0","0","-","1%","0%"
"*05tp9*","James Peyton Smith","(N/A)","SP","8779","FA","22","","0","0","0","-","0%","0%"
"*04q72*","Josh Smith","(N/A)","SP,RP","8780","FA","28","","0","0","0","-","0%","0%"
"*072co*","JP Smith","MIN","1B","8777","FA","21","","0","0","0","-","0%","0%"
"*04pyw*","Julian Smith","(N/A)","SP,RP","8781","FA","28","","0","0","0","-","0%","0%"
"*04eg3*","Kevin Smith","(N/A)","3B,SS","8782","FA","29","","0","0","0","-","0%","0%"
"*06qwu*","Kolten Smith","MIN","SP,RP","8783","FA","21","","0","0","0","-","1%","0%"
"*05uaw*","Kyle Smith","(N/A)","C","8784","FA","24","","0","0","0","-","0%","0%"
"*05tze*","Noah Smith","(N/A)","SS","8787","FA","23","","0","0","0","-","0%","0%"
"*05uhc*","Russell Smith","MIL","RP","8790","FA","27","","0","0","0","-","3%","0%"
"*06qud*","Ryan Smith","HOU","RP","8791","FA","23","","0","0","0","-","0%","0%"
"*06r2z*","Shurland Smith","(N/A)","SP","8792","FA","19","","0","0","0","-","0%","0%"
"*06qrp*","Tanner Smith","BAL","RP","8793","FA","23","","0","0","0","-","1%","0%"
"*06v1x*","Tyler Smith","(N/A)","2B","8796","FA","19","","0","0","0","-","0%","0%"
"*01skh*","Will Smith","(N/A)","RP","8797","FA","36","","0","0","0","-","0%","0%"
"*05ydn*","Campbell Smithwick","(N/A)","C","8799","FA","20","","0","0","0","-","0%","0%"
"*041vf*","Kirby Snead","(N/A)","RP","8801","FA","31","","0","0","0","-","1%","0%"
"*06ywn*","Nate Snead","LAA","RP","8802","FA","21","","0","0","0","-","3%","0%"
"*06zag*","Kade Snell","CHC","OF","8803","FA","23","","0","0","0","-","5%","0%"
"*06hpq*","Hayden Snelsire","TB","SP,RP","8804","FA","24","","0","0","0","-","1%","0%"
"*03176*","D.J. Snelten","(N/A)","RP","8805","FA","33","","0","0","0","-","0%","0%"
"*05y18*","Collin Snider","CHC","RP","8806","FA","30","","0","0","0","-","5%","0%"
"*051f5*","Jake Snider","(N/A)","OF","8807","FA","27","","0","0","0","-","0%","0%"
"*06zbe*","Eric Snow","TOR","SS","8808","FA","21","","0","0","0","-","3%","0%"
"*06tl8*","Jack Snyder","TB","RP","8809","FA","27","","0","0","0","-","0%","0%"
"*06quv*","Michael Snyder","MIA","1B,3B,OF","8810","FA","25","","0","0","0","-","1%","0%"
"*072bt*","Andrew Sojka","STL","OF","8812","FA","24","","0","0","0","-","0%","0%"
"*06r5w*","Justim Sojo","(N/A)","SS","8813","FA","18","","0","0","0","-","0%","0%"
"*06qlq*","Jack Sokol","NYY","RP","8814","FA","23","@SF Wed 5:05PM","0","0","0","-","0%","0%"
"*041q1*","Nick Solak","PIT","1B","8815","FA","30","","0","0","0","-","2%","0%"
"*066m3*","Edwin Solano","(N/A)","SS","8816","FA","19","","0","0","0","-","0%","0%"
"*06uqh*","Mendry Solano","(N/A)","RP","8817","FA","22","","0","0","0","-","0%","0%"
"*06r37*","Rocky Solano","(N/A)","OF","8818","FA","18","","0","0","0","-","0%","0%"
"*072ds*","Santiago Solarte","(N/A)","SS","8821","FA","17","","0","0","0","-","2%","0%"
"*072cq*","AJ Soldra","LAD","OF","8822","FA","21","","0","0","0","-","0%","0%"
"*051g5*","Chase Solesky","WSH","SP","8824","FA","28","","0","0","0","-","0%","0%"
