,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Spencer Schwellenbach,ATL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,SP,Tanner Bibee,CLE,"9,600,000","9,600,000","9,600,000","9,600,000","9,600,000",UFA,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,SP,Tomoyuki Sugano,BAL,"14,000,000","14,000,000",UFA,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SP,Mick Abel,PHI,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,SP,Pablo Lopez,MIN,"18,375,000","18,375,000",UFA,,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,SP,Matt Waldron,SD,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,SP,Matthew Boyd,CHC,"7,250,000","7,250,000",UFA,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SP,D.J. Herz,WSH,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Tyler Holton,DET,ARB1,ARB2,ARB3,UFA,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,RP,Kevin Ginkel,ARI,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,RP,Logan Allen,CLE,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Randy Rodriguez,SF,ARB1,ARB2,ARB3,UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Griffin Jax,MIN,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,RP,Jared Koenig,MIL,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,RP,Clayton Beeter,NYY,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Jose LeClerc,OAK,"8,000,000",UFA,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Trevor Megill,MIL,ARB 2,ARB 3,UFA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,X,,,,,,,,,,,,,,,,,C,Lamar King,SD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Joe Mack,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Luke Stevenson,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Ryan Stafford,BAL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Maick Collado,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Grant Lavigne,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Tre' Morgan,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Jesus Alexander,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Riley Nelson,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Nathan Martorella,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Luis Torres,LAA,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Darren Baker,WSH,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Luis De Leon,SD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Adrian Pinto,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Marco Vargas,NYM,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Peyton Wilson,KC,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Noah Mendlinger,STL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,J.T. Schwartz,NYM,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Manuel Beltre,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,William Bergolla,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Werner Blakely,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Jeremiah Jackson,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Starlyn Caba,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Jose Riera,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Sabin Ceballos,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Cody Schrier,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Alexis Hernandez,CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Ed Howard,CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Wallace Clark,ARZ,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Dyan Jorge,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Walker Martin,SF,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Enrique Bradfield Jr.,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Kevyn Castillo,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Christian Franklin,CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Eric Hartman,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Kenni Gomez,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Hudson Haskin,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Ryan Vilade,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Stiven Martinez,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Janero Miller,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Jose Rodriguez,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,T.J. White,WSH,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Ethan Wilson,PHI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Chalniel Arias,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Garrett Baumann,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Will Bednar,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Angel Benitez,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Darren Bowen,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Blake Wolters,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Brody Brecht,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jack Choate,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Freddy Contreras,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Lucas Kelly,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Ryan Cusick,OAK,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Hunter Allen,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Aaron Watson,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Chad Dallas,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Franklin Gomez,NYM,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Owen Hall,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jaden Hamm,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Juan Valera,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Andrew Hoffmann,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Yoel Tejeda,WSH,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,David Matoma,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Griff McGarry,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Andrew Morris,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jaylen Nowlin,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Nate Savino,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jarlin Susana,WSH,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Walbert Urena,LAA,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Hunter Barnhart,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Hyun-il Choi,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Hagen Danner,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Alex Speas,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Zack Kelly,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Teddy McGraw,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Brayan Medina,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Kyle Backhus,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Ethan Small,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Dillon Tate,TOR,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
