SACRAMENTO RIVER CATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Dedniel Nunez,NYM,"3,000,000","3,000,000","3,000,000",UFA,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Tony Santillan,CIN,"2,000,000","2,000,000","2,000,000",UFA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,X,,,,,,,,,,,,,,,,,C,Jhonny Level,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Dario Laverde,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Jirvin Morillo,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Easton Carmichael,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Edgleen Perez,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Jhocsuanth Vargas,TEX,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,C,Eduardo Quintero,LAD,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Guillermo Williamson,SF,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Dameury Pena,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Brock Rodden,SEA,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Luke Adams,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Carson DeMartini,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Aroon Escobar,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Eddie Rynders,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Chase Harlan,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Richard Matic,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Tommy White,OAK,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Yassel Soler,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Brock Wilken,MIL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Luiyin Alastre,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Jesus Baez,NYM,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Juan Baez,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Cobb Hightower,SD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Alfredo Benzan,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Carlos Carrasquel,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Leodalis De Vries,SD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Filippo Di Turi,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Aneudi Escanio,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Elvin Garcia,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Bryan Gonzalez,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Alberto Hernandez,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Chase Jaworsky,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Carter Johnson,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Naibel Mariano,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Yahil Melendez,CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Felix Morrobel,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Brady Ebel,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Tim Piasentin,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Yairo Padilla,STL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Luis Pena,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Dexters Peralta,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Yandel Ricardo,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Gabriel Rodriguez,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Jefferson Rojas,CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Carson Rucker,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Joendry Vargas,LAD,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Cristian Arguelles,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Andres Arias,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Robert Arias,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Scott Bandura,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Dylan Campbell,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Jaron Elkins,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Hayden Alvarez,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Nate George,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Brendan Tunink,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Angel Guzman,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Anthony Huezo,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Gabriel Lara,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Yerlin Luis,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Max Williams,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Nehomar Ochoa,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Yeiker Reyes,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Anthony Scull,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Gian Zapata,ARI,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Alexander Almonte,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Adrian Bohorquez,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jacob Bresnahan,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jean Cabrera,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Irv Carter,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Argenis Cayama,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Humberto Cruz,SD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Will Hynes,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,A.J. Russell,TEX,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Alexis De La Cruz,PHI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Dioris De La Rosa,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Gary Gill Hill,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Brock Moore,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Kyle Robinson,OAK,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Ben Jacobs,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Kyle DeGroat,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Michael Kennedy,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Barrett Kent,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Josh Knoth,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Tate Kuehner,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jacob Steinmetz,ARI,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Bishop Letson,MIL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Landen Maroudis,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Sabier Marte,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Sandy Mejia,HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Yordanny Monegro,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jose Montero,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jose Paulino,MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Nolan Perry,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Dylan Questad,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,J.R. Ritchie,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Yoel Roque,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Will Rudy,MIL,,,,,,,,,,,,,
