SUGAR LAND SPACE COWBOYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Cameron Nelson,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Arnaldo Lantigua,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Wade Meckler,SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Yasser Mercedes,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Samuel Munoz,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,John Rhodes,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Luis Rodriguez,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Shane Sasaki,TB/MIA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Elian Soto,WSH,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Aldrin Batista,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Justin Campbell,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Chandler Champlain,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Matt Cronin,WSH,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Noah Denoyer,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Luis Guerrero,BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Tanner Hall,MIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Cooper Hjerpe,STL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Kruz Schoolcraft,SDP,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Mason Morris,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jackson Humphries,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Chase Shores,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Cade Kuehler,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jorge Marcheco,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Tyler Mattison,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Brett Sears,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Brycen Mautz,STL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Zach Messinger,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Michael Morales,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jack Neely,NYY/CHC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Cole Phillips,SEA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Josh Randall,(N/A),,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Jerming Rosario,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Dylan Smith,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Colby White,TB/NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SP,Cole Wilcox,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Carter Baumler,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Chris Cortez,LAA,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Shane Drohan,CHW/BOS,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Hayden Juenger,TOR,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Edgar Portes,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Brendan White,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Reynaldo Yean,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,RP,Zach Agnos,COL,,,,,,,,,,,,,
,X,,,,,,D,F,A,,-,O,N,L,Y,,,RP,Woo Suk Go,SD,"2,250,000",UFA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
